;AIR LIQUIDE;AIRBUS;ALSTOM;AXA;BNP PARIBAS;BOUYGUES;CAPGEMINI;CARREFOUR;CREDIT AGRICOLE SA;DANONE;DASSAULT SYSTEMES;ENGIE;ESSILORLUXOTTICA;EUROFINS SCIENTIFIC;HERMES INTL;KERING;L'OREAL;LEGRAND;LVMH;MICHELIN;ORANGE;PERNOD RICARD;PUBLICIS GROUPE;RENAULT;SAFRAN;ARCELORMITTAL;UNIBAIL-RODAMCO-WESTFIELD;SAINT-GOBAIN;SANOFI;SCHNEIDER ELECTRIC;SOCIETE GENERALE;STELLANTIS;STMICROELECTRONICS;TELEPERFORMANCE;THALES;TOTALENERGIES;VEOLIA;VINCI;VIVENDI;WORLDLINE
16:09:11;134.200;112.380;22.730;26.470;50.590;29.950;165.450;16.270;9.712;49.340;34.160;13.436;164.750;68.060;1 362.000;513.700;326.250;74.900;657.900;26.195;9.785;180.200;59.900;30.695;112.940;24.375;48.780;42.175;86.240;134.020;23.850;13.686;33.220;262.700;124.400;57.290;23.690;94.090;8.500;44.360
16:09:22;134.140;112.360;22.780;26.485;50.620;29.950;165.200;16.280;9.715;49.330;34.080;13.438;164.500;68.000;1 360.000;513.400;325.650;74.840;657.100;26.215;9.783;180.150;59.940;30.690;112.860;24.440;48.850;42.195;86.320;133.900;23.885;13.684;33.190;262.400;124.350;57.350;23.700;94.060;8.502;44.300
16:09:33;134.160;112.340;22.780;26.485;50.620;29.950;165.200;16.280;9.717;49.320;34.070;13.442;164.500;68.000;1 360.500;513.400;325.650;74.840;657.300;26.220;9.778;180.150;59.940;30.700;112.840;24.415;48.840;42.195;86.290;133.960;23.890;13.686;33.195;262.400;124.350;57.330;23.710;94.060;8.502;44.290
16:09:43;134.160;112.360;22.770;26.480;50.610;29.950;165.200;16.285;9.715;49.320;34.070;13.440;164.500;68.000;1 361.000;513.400;325.750;74.860;657.300;26.215;9.777;180.100;59.940;30.690;112.840;24.415;48.840;42.210;86.300;133.960;23.885;13.686;33.210;262.400;124.350;57.360;23.710;94.050;8.502;44.290
16:09:54;134.160;112.440;22.780;26.480;50.610;29.960;165.300;16.285;9.717;49.310;34.075;13.440;164.500;68.000;1 361.000;513.400;325.750;74.860;657.300;26.215;9.775;180.100;59.940;30.690;112.880;24.415;48.840;42.220;86.290;134.000;23.885;13.686;33.215;262.400;124.350;57.370;23.720;94.050;8.504;44.300
16:10:04;134.160;112.420;22.780;26.480;50.610;29.950;165.300;16.285;9.718;49.320;34.085;13.440;164.500;68.020;1 360.500;513.300;325.500;74.860;657.100;26.215;9.777;180.100;59.960;30.690;112.880;24.415;48.840;42.220;86.320;134.000;23.880;13.686;33.210;262.500;124.350;57.370;23.720;94.050;8.504;44.310
16:10:15;134.160;112.420;22.780;26.475;50.610;29.950;165.300;16.285;9.716;49.325;34.065;13.446;164.500;68.040;1 360.500;513.200;325.500;74.860;657.100;26.220;9.777;180.050;59.960;30.690;112.900;24.410;48.840;42.220;86.350;134.020;23.885;13.686;33.210;262.300;124.400;57.350;23.720;94.040;8.504;44.310
16:10:26;134.140;112.420;22.790;26.475;50.610;29.950;165.250;16.285;9.717;49.310;34.055;13.446;164.400;68.020;1 360.000;513.200;325.400;74.860;656.700;26.205;9.780;180.000;59.960;30.690;112.860;24.405;48.830;42.215;86.320;133.980;23.885;13.686;33.205;262.400;124.450;57.350;23.720;94.020;8.504;44.300
16:10:36;134.140;112.420;22.790;26.480;50.610;29.950;165.300;16.285;9.718;49.320;34.065;13.448;164.400;68.020;1 360.000;513.400;325.350;74.860;657.000;26.205;9.780;180.000;59.960;30.685;112.880;24.395;48.830;42.230;86.330;134.020;23.885;13.686;33.210;262.400;124.450;57.360;23.730;94.030;8.504;44.290
16:10:47;134.140;112.440;22.780;26.480;50.620;29.950;165.300;16.285;9.718;49.325;34.065;13.448;164.450;68.060;1 360.000;513.300;325.500;74.860;657.100;26.215;9.780;180.100;59.960;30.685;112.880;24.390;48.830;42.225;86.360;134.000;23.885;13.686;33.215;262.400;124.450;57.330;23.730;94.030;8.504;44.290
16:10:57;134.220;112.560;22.780;26.490;50.630;29.960;165.300;16.285;9.721;49.340;34.065;13.452;164.450;68.100;1 360.500;513.600;325.700;74.860;657.300;26.220;9.781;180.100;59.960;30.690;112.920;24.390;48.830;42.225;86.390;134.040;23.900;13.684;33.230;262.600;124.450;57.340;23.750;94.040;8.506;44.290
16:11:08;134.160;112.360;22.780;26.485;50.640;29.950;165.200;16.280;9.718;49.335;34.045;13.438;164.500;68.000;1 360.000;513.400;325.800;74.840;657.100;26.215;9.783;180.150;59.940;30.690;112.860;24.440;48.850;42.200;86.400;133.940;23.895;13.686;33.180;262.400;124.350;57.350;23.700;94.070;8.502;44.300
16:11:18;134.220;112.540;22.790;26.485;50.630;29.970;165.300;16.285;9.723;49.335;34.055;13.452;164.450;68.100;1 360.500;513.300;325.700;74.860;657.300;26.215;9.781;180.100;59.980;30.685;112.900;24.390;48.815;42.230;86.360;134.040;23.890;13.684;33.215;262.500;124.450;57.330;23.770;94.040;8.508;44.290
16:11:29;134.200;112.520;22.780;26.485;50.630;29.970;165.300;16.285;9.723;49.320;34.055;13.452;164.450;68.100;1 360.500;513.300;325.600;74.860;657.300;26.220;9.781;180.100;59.980;30.685;112.900;24.410;48.815;42.245;86.310;134.040;23.890;13.680;33.200;262.500;124.450;57.340;23.760;94.040;8.508;44.290
16:11:39;134.140;112.460;22.780;26.480;50.630;29.970;165.200;16.285;9.722;49.310;34.045;13.456;164.450;68.100;1 360.000;513.100;325.500;74.860;656.700;26.210;9.781;180.050;59.980;30.670;112.860;24.420;48.815;42.225;86.310;133.980;23.890;13.668;33.185;262.500;124.400;57.310;23.730;94.030;8.508;44.290
16:11:50;134.140;112.460;22.780;26.480;50.630;29.970;165.200;16.285;9.723;49.310;34.050;13.456;164.450;68.100;1 360.000;513.100;325.550;74.840;656.700;26.210;9.780;180.050;59.980;30.670;112.860;24.420;48.815;42.225;86.320;133.940;23.890;13.668;33.180;262.500;124.400;57.310;23.730;94.030;8.508;44.270
16:12:00;134.180;112.460;22.780;26.480;50.640;29.970;165.200;16.285;9.723;49.320;34.060;13.454;164.500;68.140;1 360.500;513.200;325.600;74.840;656.900;26.210;9.783;180.050;60.000;30.670;112.860;24.415;48.815;42.235;86.300;133.980;23.890;13.672;33.210;262.600;124.400;57.310;23.730;94.030;8.508;44.270
16:12:11;134.220;112.520;22.790;26.485;50.630;29.970;165.300;16.285;9.723;49.340;34.075;13.452;164.450;68.100;1 360.500;513.300;325.700;74.860;657.100;26.215;9.781;180.100;59.960;30.695;112.900;24.375;48.830;42.225;86.360;134.040;23.890;13.684;33.215;262.600;124.450;57.330;23.750;94.040;8.508;44.290
16:12:21;134.200;112.460;22.780;26.480;50.640;29.970;165.300;16.280;9.724;49.325;34.030;13.452;164.500;68.160;1 360.500;513.200;325.650;74.860;656.900;26.215;9.783;180.100;60.000;30.670;112.840;24.420;48.815;42.235;86.310;133.980;23.895;13.672;33.215;262.600;124.350;57.330;23.750;94.020;8.508;44.270
16:12:32;134.180;112.480;22.780;26.480;50.630;29.970;165.350;16.275;9.723;49.320;34.040;13.450;164.500;68.160;1 360.000;512.500;325.600;74.840;656.600;26.210;9.783;180.050;60.020;30.655;112.840;24.420;48.815;42.255;86.300;133.960;23.895;13.668;33.195;262.500;124.350;57.290;23.750;94.010;8.508;44.280
16:12:43;134.180;112.480;22.780;26.480;50.630;29.970;165.350;16.275;9.723;49.320;34.020;13.450;164.500;68.160;1 360.000;512.500;325.650;74.820;656.600;26.210;9.783;180.050;60.020;30.655;112.840;24.420;48.815;42.255;86.300;133.940;23.895;13.664;33.195;262.500;124.350;57.310;23.750;94.010;8.508;44.280
16:12:53;134.180;112.460;22.780;26.480;50.630;29.970;165.350;16.270;9.725;49.320;34.010;13.450;164.500;68.160;1 360.000;512.500;325.650;74.820;656.600;26.210;9.783;180.050;60.040;30.655;112.840;24.425;48.800;42.230;86.340;133.920;23.895;13.664;33.195;262.500;124.350;57.300;23.750;94.000;8.508;44.280
16:13:04;134.200;112.460;22.780;26.480;50.640;29.970;165.350;16.275;9.725;49.325;33.995;13.446;164.450;68.180;1 359.500;512.400;325.650;74.780;656.400;26.210;9.783;180.050;60.040;30.640;112.840;24.405;48.800;42.225;86.330;133.920;23.895;13.662;33.190;262.500;124.350;57.310;23.750;94.000;8.508;44.270
16:13:14;134.200;112.480;22.770;26.485;50.640;29.970;165.200;16.275;9.725;49.325;34.005;13.446;164.450;68.180;1 359.500;512.300;325.650;74.780;656.300;26.200;9.783;180.050;60.040;30.620;112.820;24.395;48.795;42.225;86.360;133.920;23.895;13.656;33.175;262.500;124.350;57.310;23.750;94.000;8.508;44.270
16:13:25;134.280;112.520;22.770;26.490;50.650;29.970;165.250;16.275;9.726;49.325;33.990;13.446;164.450;68.180;1 359.500;512.400;325.700;74.780;656.200;26.200;9.785;180.050;60.040;30.630;112.860;24.395;48.795;42.230;86.360;133.940;23.900;13.656;33.175;262.500;124.400;57.330;23.750;94.040;8.508;44.270
16:13:36;134.280;112.520;22.760;26.495;50.650;29.970;165.250;16.275;9.726;49.325;33.995;13.446;164.450;68.200;1 359.500;512.400;325.700;74.780;656.200;26.200;9.785;180.050;60.040;30.630;112.860;24.395;48.795;42.230;86.360;133.940;23.900;13.656;33.170;262.500;124.400;57.330;23.750;94.040;8.508;44.270
16:13:46;134.280;112.520;22.760;26.510;50.660;29.970;165.200;16.275;9.726;49.325;33.975;13.446;164.450;68.160;1 359.500;512.400;325.700;74.780;656.200;26.200;9.786;180.050;60.040;30.630;112.860;24.395;48.795;42.215;86.360;133.900;23.900;13.652;33.145;262.500;124.350;57.330;23.750;94.040;8.508;44.260
16:13:57;134.280;112.520;22.760;26.510;50.660;29.970;165.250;16.275;9.729;49.325;33.975;13.442;164.450;68.160;1 359.500;512.600;325.700;74.780;656.200;26.200;9.786;180.100;60.040;30.620;112.860;24.395;48.785;42.215;86.330;133.940;23.910;13.652;33.150;262.500;124.400;57.330;23.750;94.060;8.508;44.260
16:14:07;134.340;112.580;22.760;26.510;50.660;29.970;165.250;16.275;9.728;49.325;34.005;13.446;164.450;68.180;1 359.500;513.000;325.700;74.780;656.400;26.195;9.783;180.100;60.040;30.620;112.880;24.395;48.785;42.235;86.340;134.000;23.910;13.654;33.175;262.600;124.400;57.350;23.750;94.060;8.508;44.260
16:14:18;134.340;112.560;22.760;26.505;50.640;29.970;165.250;16.275;9.726;49.330;33.995;13.444;164.450;68.180;1 360.000;513.100;325.700;74.780;656.600;26.195;9.783;180.100;60.020;30.620;112.880;24.405;48.785;42.235;86.310;133.980;23.905;13.656;33.180;262.600;124.400;57.340;23.750;94.060;8.508;44.260
16:14:29;134.340;112.600;22.760;26.505;50.640;29.970;165.250;16.275;9.726;49.335;34.010;13.446;164.450;68.180;1 360.000;513.000;325.700;74.780;656.600;26.195;9.785;180.100;60.020;30.620;112.900;24.405;48.785;42.255;86.310;134.020;23.885;13.656;33.190;262.600;124.400;57.340;23.740;94.060;8.508;44.260
16:14:39;134.400;112.600;22.770;26.505;50.650;29.970;165.300;16.270;9.725;49.335;34.015;13.444;164.550;68.180;1 360.000;513.100;325.700;74.780;656.700;26.195;9.785;180.100;60.020;30.635;112.940;24.395;48.770;42.255;86.320;134.040;23.885;13.660;33.200;262.700;124.450;57.340;23.740;94.050;8.508;44.260
16:14:50;134.380;112.660;22.770;26.510;50.660;29.970;165.300;16.270;9.729;49.340;34.030;13.446;164.550;68.180;1 360.000;513.200;325.700;74.820;656.800;26.200;9.783;180.100;60.060;30.650;112.940;24.380;48.760;42.270;86.320;134.040;23.885;13.666;33.205;262.700;124.450;57.390;23.770;94.050;8.508;44.300
16:15:01;134.360;112.640;22.770;26.510;50.660;29.970;165.300;16.270;9.729;49.340;34.000;13.446;164.500;68.160;1 359.500;513.000;325.500;74.820;656.700;26.200;9.784;180.100;60.060;30.655;112.940;24.380;48.760;42.270;86.310;134.020;23.900;13.664;33.180;262.600;124.400;57.410;23.780;94.050;8.510;44.290
16:15:11;134.340;112.620;22.780;26.510;50.660;29.970;165.300;16.270;9.729;49.335;34.000;13.446;164.500;68.160;1 359.500;513.100;325.500;74.820;656.500;26.200;9.784;180.100;60.060;30.655;112.940;24.380;48.760;42.270;86.390;134.020;23.900;13.664;33.185;262.600;124.350;57.400;23.780;94.030;8.512;44.280
16:15:22;134.420;112.620;22.780;26.510;50.670;29.970;165.300;16.270;9.728;49.335;34.000;13.446;164.500;68.160;1 359.500;513.100;325.450;74.820;656.400;26.200;9.784;180.100;60.060;30.660;112.940;24.380;48.760;42.280;86.350;134.020;23.900;13.662;33.185;262.600;124.350;57.380;23.770;94.030;8.512;44.280
16:15:32;134.420;112.620;22.780;26.510;50.670;29.970;165.300;16.270;9.728;49.335;34.000;13.450;164.500;68.160;1 359.500;513.100;325.550;74.820;656.400;26.200;9.785;180.100;60.080;30.655;112.940;24.375;48.760;42.275;86.340;134.060;23.895;13.662;33.190;262.600;124.350;57.370;23.750;94.030;8.512;44.280
16:15:43;134.420;112.600;22.780;26.505;50.670;29.970;165.300;16.270;9.728;49.340;34.010;13.450;164.500;68.160;1 359.000;513.100;325.500;74.820;656.400;26.200;9.785;180.100;60.080;30.655;112.940;24.380;48.740;42.270;86.320;134.040;23.880;13.662;33.195;262.600;124.350;57.390;23.750;94.020;8.512;44.280
16:15:53;134.380;112.580;22.760;26.505;50.660;29.970;165.250;16.270;9.727;49.330;33.995;13.444;164.450;68.080;1 358.500;512.900;325.550;74.820;656.000;26.185;9.784;180.050;60.080;30.635;112.940;24.380;48.740;42.245;86.320;134.000;23.880;13.652;33.175;262.600;124.350;57.380;23.750;93.990;8.512;44.280
16:16:04;134.400;112.620;22.760;26.505;50.660;29.970;165.250;16.270;9.727;49.330;33.990;13.448;164.450;68.080;1 358.500;512.900;325.450;74.820;656.000;26.190;9.785;180.050;60.120;30.635;112.940;24.405;48.745;42.245;86.340;134.000;23.885;13.652;33.185;262.600;124.400;57.390;23.750;93.990;8.512;44.250
16:16:15;134.440;112.620;22.760;26.500;50.660;29.970;165.250;16.270;9.727;49.330;33.990;13.450;164.450;68.080;1 358.500;512.800;325.450;74.820;656.000;26.190;9.785;180.050;60.120;30.635;112.920;24.405;48.745;42.245;86.350;133.980;23.885;13.656;33.185;262.600;124.400;57.380;23.750;93.980;8.512;44.250
16:16:25;134.440;112.600;22.760;26.505;50.660;29.970;165.250;16.270;9.727;49.335;34.005;13.454;164.450;68.100;1 359.000;513.000;325.550;74.820;656.200;26.190;9.785;180.100;60.120;30.635;112.920;24.400;48.775;42.245;86.380;133.980;23.885;13.656;33.205;262.600;124.400;57.380;23.750;93.980;8.512;44.260
16:16:36;134.460;112.620;22.760;26.510;50.660;29.970;165.300;16.275;9.728;49.340;34.020;13.454;164.500;68.120;1 359.500;513.100;325.650;74.840;656.400;26.190;9.785;180.150;60.120;30.655;112.920;24.400;48.775;42.260;86.390;134.020;23.890;13.664;33.205;262.600;124.400;57.380;23.750;93.990;8.512;44.260
16:16:46;134.420;112.620;22.760;26.510;50.660;29.970;165.250;16.275;9.728;49.340;33.985;13.454;164.450;68.120;1 359.500;513.100;325.550;74.840;656.300;26.190;9.785;180.150;60.120;30.655;112.920;24.400;48.775;42.270;86.360;134.000;23.890;13.662;33.220;262.600;124.400;57.390;23.750;93.990;8.512;44.260
16:16:57;134.440;112.580;22.760;26.515;50.660;29.970;165.200;16.275;9.728;49.345;33.985;13.454;164.450;68.120;1 359.500;513.000;325.550;74.820;656.100;26.195;9.785;180.150;60.120;30.660;112.920;24.425;48.785;42.260;86.370;133.960;23.890;13.662;33.200;262.600;124.400;57.390;23.750;93.970;8.512;44.250
16:17:08;134.520;112.640;22.760;26.520;50.680;29.980;165.250;16.275;9.733;49.355;34.005;13.462;164.450;68.120;1 360.000;513.800;325.750;74.860;656.500;26.205;9.787;180.300;60.160;30.675;112.960;24.430;48.785;42.300;86.410;134.060;23.900;13.672;33.265;262.700;124.400;57.430;23.760;93.990;8.514;44.280
16:17:18;134.520;112.600;22.760;26.520;50.660;29.980;165.250;16.280;9.732;49.355;34.010;13.458;164.450;68.120;1 360.000;513.500;325.750;74.840;656.400;26.205;9.786;180.200;60.140;30.685;112.960;24.430;48.785;42.285;86.390;134.020;23.910;13.668;33.255;262.500;124.450;57.420;23.750;94.000;8.514;44.280
16:17:29;134.520;112.580;22.770;26.520;50.660;29.980;165.250;16.280;9.731;49.355;34.010;13.460;164.450;68.100;1 360.000;513.400;325.750;74.840;656.400;26.205;9.787;180.250;60.140;30.675;112.960;24.430;48.785;42.285;86.390;134.000;23.910;13.668;33.240;262.500;124.450;57.470;23.750;94.000;8.514;44.280
16:17:39;134.520;112.600;22.780;26.520;50.670;29.980;165.250;16.280;9.733;49.355;33.995;13.460;164.450;68.120;1 360.000;513.400;325.800;74.840;656.200;26.205;9.788;180.250;60.140;30.680;112.960;24.430;48.785;42.290;86.390;134.000;23.905;13.670;33.260;262.500;124.450;57.470;23.750;94.020;8.514;44.280
16:17:50;134.500;112.600;22.770;26.520;50.670;29.980;165.250;16.275;9.732;49.355;33.990;13.462;164.500;68.120;1 359.500;513.500;325.800;74.840;656.100;26.205;9.788;180.200;60.140;30.680;112.960;24.415;48.785;42.295;86.390;134.000;23.905;13.670;33.255;262.500;124.450;57.460;23.750;94.020;8.514;44.280
16:18:01;134.540;112.600;22.770;26.510;50.670;29.980;165.250;16.280;9.733;49.360;34.000;13.464;164.500;68.120;1 359.500;513.500;325.800;74.840;656.100;26.215;9.791;180.250;60.140;30.690;112.960;24.415;48.785;42.295;86.390;134.020;23.905;13.670;33.260;262.800;124.450;57.460;23.750;94.020;8.514;44.290
16:18:11;134.560;112.620;22.770;26.510;50.670;29.980;165.300;16.280;9.733;49.370;34.005;13.466;164.550;68.140;1 360.000;513.600;325.900;74.860;656.100;26.215;9.791;180.250;60.140;30.690;112.980;24.420;48.785;42.305;86.400;134.020;23.905;13.670;33.265;263.000;124.450;57.450;23.750;94.030;8.514;44.300
16:18:22;134.600;112.620;22.770;26.515;50.670;29.990;165.350;16.280;9.737;49.370;34.010;13.468;164.550;68.140;1 360.000;513.600;325.900;74.840;656.100;26.215;9.792;180.300;60.140;30.685;112.980;24.420;48.785;42.305;86.400;134.100;23.905;13.676;33.265;263.000;124.450;57.460;23.770;94.030;8.516;44.300
16:18:32;134.580;112.620;22.770;26.520;50.680;29.990;165.350;16.280;9.738;49.370;34.000;13.468;164.550;68.140;1 359.500;513.600;325.900;74.840;656.000;26.205;9.791;180.250;60.140;30.680;112.980;24.390;48.795;42.315;86.380;134.100;23.915;13.678;33.280;263.100;124.450;57.440;23.770;94.030;8.516;44.300
16:18:43;134.520;112.620;22.770;26.520;50.690;29.990;165.350;16.280;9.740;49.355;34.005;13.468;164.550;68.140;1 359.500;513.600;325.900;74.860;655.900;26.220;9.788;180.250;60.140;30.665;113.000;24.390;48.795;42.315;86.360;134.100;23.925;13.676;33.275;263.100;124.450;57.440;23.770;94.040;8.520;44.310
16:18:54;134.540;112.620;22.770;26.510;50.690;29.990;165.350;16.280;9.739;49.355;34.000;13.470;164.550;68.120;1 359.500;513.600;325.900;74.860;655.900;26.220;9.789;180.200;60.140;30.670;113.000;24.405;48.765;42.320;86.330;134.120;23.925;13.676;33.280;263.100;124.450;57.420;23.780;94.060;8.520;44.300
16:19:04;134.520;112.640;22.780;26.510;50.700;29.990;165.350;16.280;9.740;49.355;34.005;13.472;164.550;68.120;1 359.500;513.600;325.900;74.860;655.900;26.220;9.789;180.200;60.140;30.675;113.000;24.420;48.765;42.320;86.340;134.100;23.925;13.680;33.275;263.200;124.450;57.430;23.780;94.040;8.520;44.300
16:19:15;134.520;112.640;22.790;26.515;50.720;29.990;165.350;16.280;9.743;49.370;34.015;13.472;164.600;68.140;1 359.500;513.700;325.950;74.900;655.900;26.220;9.790;180.250;60.180;30.695;113.020;24.420;48.765;42.330;86.330;134.140;23.940;13.682;33.290;263.300;124.450;57.450;23.780;94.070;8.522;44.310
16:19:25;134.540;112.640;22.790;26.515;50.720;29.990;165.350;16.280;9.743;49.355;34.030;13.474;164.600;68.140;1 359.500;513.700;326.000;74.900;655.800;26.220;9.791;180.250;60.180;30.695;113.020;24.415;48.765;42.330;86.300;134.160;23.935;13.676;33.285;263.400;124.450;57.440;23.780;94.060;8.520;44.310
16:19:36;134.560;112.640;22.790;26.515;50.740;29.990;165.350;16.285;9.747;49.370;34.015;13.472;164.600;68.100;1 359.500;513.800;326.000;74.900;656.000;26.215;9.792;180.250;60.180;30.700;113.040;24.425;48.740;42.340;86.340;134.200;23.935;13.678;33.290;263.300;124.450;57.440;23.760;94.070;8.520;44.310
16:19:47;134.540;112.620;22.790;26.520;50.740;29.990;165.350;16.305;9.748;49.360;34.015;13.470;164.600;68.100;1 359.500;513.800;326.000;74.900;655.800;26.215;9.792;180.250;60.180;30.675;113.040;24.435;48.740;42.335;86.340;134.140;23.935;13.672;33.275;263.200;124.450;57.460;23.760;94.070;8.520;44.310
16:19:57;134.540;112.580;22.790;26.520;50.740;29.990;165.350;16.305;9.747;49.360;34.005;13.478;164.600;68.100;1 359.500;513.800;325.950;74.900;655.800;26.215;9.792;180.250;60.180;30.675;113.000;24.435;48.740;42.310;86.340;134.120;23.935;13.672;33.275;263.200;124.450;57.460;23.760;94.050;8.520;44.300
16:20:08;134.540;112.640;22.790;26.520;50.740;29.990;165.350;16.305;9.751;49.365;34.005;13.478;164.600;68.140;1 359.500;513.900;326.000;74.900;655.900;26.215;9.793;180.300;60.180;30.670;113.020;24.420;48.740;42.310;86.370;134.140;23.935;13.672;33.265;263.200;124.450;57.450;23.760;94.040;8.520;44.300
16:20:18;134.540;112.640;22.790;26.520;50.740;29.990;165.350;16.305;9.748;49.365;34.005;13.482;164.600;68.140;1 359.500;513.700;325.950;74.900;655.700;26.220;9.794;180.300;60.180;30.655;113.020;24.430;48.740;42.305;86.390;134.140;23.940;13.668;33.260;263.200;124.450;57.440;23.750;94.040;8.520;44.300
16:20:29;134.560;112.640;22.790;26.520;50.750;29.990;165.350;16.290;9.747;49.365;34.015;13.476;164.650;68.140;1 359.500;513.700;325.950;74.940;655.800;26.225;9.794;180.300;60.180;30.655;113.040;24.435;48.715;42.315;86.390;134.160;23.940;13.676;33.270;263.200;124.500;57.450;23.750;94.040;8.520;44.300
16:20:39;134.540;112.640;22.790;26.520;50.740;29.990;165.350;16.290;9.746;49.365;34.015;13.476;164.650;68.140;1 359.500;513.500;325.950;74.940;655.700;26.225;9.794;180.300;60.180;30.650;113.040;24.440;48.715;42.315;86.380;134.160;23.940;13.676;33.265;263.200;124.500;57.440;23.750;94.040;8.520;44.290
16:20:50;134.540;112.620;22.790;26.515;50.740;29.990;165.350;16.290;9.746;49.360;34.005;13.476;164.650;68.140;1 359.500;513.600;325.950;74.960;655.600;26.225;9.793;180.300;60.160;30.650;113.040;24.435;48.715;42.325;86.400;134.120;23.940;13.676;33.265;263.200;124.500;57.440;23.750;94.030;8.520;44.290
16:21:01;134.540;112.620;22.790;26.515;50.740;29.990;165.350;16.290;9.745;49.360;34.020;13.476;164.650;68.140;1 359.500;513.400;325.950;74.980;655.700;26.225;9.793;180.300;60.160;30.650;113.040;24.435;48.715;42.325;86.430;134.140;23.940;13.676;33.265;263.200;124.500;57.420;23.760;94.030;8.522;44.290
16:21:11;134.560;112.620;22.790;26.510;50.740;29.990;165.350;16.290;9.743;49.360;34.020;13.476;164.650;68.180;1 359.500;513.600;326.000;75.020;655.800;26.225;9.792;180.250;60.160;30.650;113.060;24.435;48.715;42.335;86.440;134.180;23.940;13.678;33.275;263.300;124.500;57.450;23.760;94.030;8.522;44.290
16:21:22;134.600;112.640;22.810;26.515;50.750;29.990;165.450;16.290;9.744;49.355;34.050;13.476;164.700;68.200;1 360.000;513.700;326.150;75.020;655.900;26.230;9.792;180.250;60.160;30.625;113.060;24.450;48.730;42.340;86.460;134.240;23.940;13.680;33.295;263.400;124.500;57.450;23.760;94.030;8.522;44.290
16:21:33;134.620;112.640;22.810;26.515;50.740;29.990;165.450;16.290;9.745;49.355;34.050;13.476;164.700;68.200;1 360.500;513.800;326.200;75.020;655.900;26.235;9.792;180.250;60.160;30.640;113.080;24.450;48.730;42.340;86.460;134.260;23.940;13.686;33.300;263.400;124.500;57.450;23.760;94.040;8.522;44.310
16:21:43;134.620;112.700;22.810;26.515;50.740;29.990;165.450;16.300;9.745;49.355;34.045;13.476;164.700;68.200;1 360.500;513.800;326.250;75.040;655.900;26.235;9.790;180.250;60.160;30.640;113.080;24.450;48.730;42.340;86.460;134.260;23.940;13.686;33.295;263.400;124.500;57.440;23.760;94.030;8.522;44.310
16:21:54;134.620;112.700;22.810;26.515;50.740;29.990;165.450;16.300;9.745;49.350;34.035;13.480;164.700;68.200;1 360.500;513.800;326.250;75.060;655.900;26.235;9.790;180.300;60.160;30.650;113.080;24.460;48.750;42.340;86.460;134.280;23.940;13.686;33.295;263.400;124.500;57.440;23.770;94.030;8.522;44.310
16:22:04;134.600;112.700;22.810;26.515;50.740;30.010;165.400;16.295;9.745;49.355;34.045;13.476;164.700;68.200;1 360.500;513.900;326.350;75.060;655.900;26.240;9.790;180.300;60.160;30.650;113.080;24.455;48.730;42.340;86.470;134.280;23.940;13.686;33.295;263.500;124.450;57.440;23.770;94.030;8.522;44.310
16:22:15;134.600;112.720;22.810;26.515;50.740;30.010;165.450;16.295;9.745;49.355;34.055;13.476;164.700;68.200;1 360.500;513.900;326.350;75.060;655.900;26.240;9.791;180.250;60.160;30.650;113.080;24.455;48.730;42.360;86.460;134.260;23.940;13.686;33.305;263.500;124.450;57.440;23.770;94.030;8.522;44.310
16:22:26;134.620;112.740;22.810;26.515;50.740;30.010;165.450;16.295;9.748;49.355;34.055;13.478;164.700;68.200;1 360.500;513.800;326.400;75.060;656.000;26.245;9.789;180.250;60.160;30.645;113.080;24.465;48.745;42.360;86.450;134.280;23.940;13.686;33.325;263.600;124.450;57.430;23.790;94.030;8.522;44.310
16:22:36;134.620;112.740;22.810;26.515;50.740;30.010;165.450;16.295;9.748;49.365;34.050;13.478;164.700;68.200;1 360.500;513.800;326.500;75.060;656.000;26.255;9.789;180.250;60.160;30.650;113.080;24.470;48.745;42.360;86.440;134.280;23.940;13.684;33.330;263.600;124.450;57.440;23.790;94.040;8.522;44.310
16:22:47;134.620;112.740;22.800;26.515;50.740;30.010;165.450;16.295;9.748;49.360;34.035;13.478;164.700;68.200;1 360.500;513.700;326.500;75.060;655.900;26.245;9.789;180.250;60.160;30.665;113.080;24.480;48.760;42.365;86.430;134.280;23.940;13.682;33.325;263.600;124.450;57.440;23.800;94.030;8.522;44.310
16:22:57;134.620;112.740;22.780;26.515;50.740;30.010;165.450;16.290;9.746;49.355;34.025;13.478;164.700;68.180;1 360.500;513.700;326.500;75.060;655.900;26.245;9.788;180.100;60.160;30.685;113.080;24.480;48.760;42.360;86.430;134.320;23.935;13.678;33.320;263.600;124.450;57.430;23.800;94.030;8.522;44.300
16:23:08;134.600;112.740;22.790;26.515;50.740;30.010;165.400;16.290;9.747;49.350;34.025;13.480;164.700;68.140;1 360.500;513.700;326.450;75.060;655.800;26.240;9.788;180.100;60.160;30.635;113.020;24.490;48.770;42.345;86.460;134.300;23.940;13.668;33.310;263.500;124.450;57.430;23.800;94.030;8.518;44.290
16:23:19;134.620;112.740;22.790;26.515;50.740;30.010;165.400;16.290;9.745;49.350;34.020;13.480;164.700;68.140;1 360.500;513.700;326.400;75.060;655.800;26.245;9.788;180.100;60.160;30.655;113.000;24.490;48.770;42.345;86.440;134.300;23.940;13.668;33.305;263.500;124.450;57.430;23.800;94.030;8.518;44.290
